code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,rev_31,rev_32,rev_33,rev_34,rev_35,rev_36,doc_link,source_link
CSS,repo,README.md,0,0,0,0,0,0,23,23,23,23,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,22,22,22,22,23,23,23,23,23,23,23,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/README.md,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/docs/local-scope.md#L3
CSSI,repo,README.md,-,-,-,-,-,-,2,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/README.md,https://github.com/css-modules/css-modules/blob/39189c6700e95538e3d6b54c7471c0fa62ae2f06/INTERCHANGE_FORMAT.md#L3
JS,repo,README.md,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/README.md,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/docs/local-scope.md#L13
className,repo,README.md,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/README.md,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/docs/pseudo-class-selectors.md#L27
composes,repo,README.md,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/README.md,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/docs/composition.md#L14
extends,repo,README.md,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/README.md,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/docs/pseudo-class-selectors.md#L23
node_modules,repo,README.md,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/README.md,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/docs/values-variables.md#L51
otherClassName,repo,README.md,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/README.md,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/docs/composition.md#L13
CSS,wiki,Home.md,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,23,23,23,23,23,https://github.com/css-modules/css-modules/wiki/Home/5d171c1f4dd15ec1a9441636b73d8e107b42e9e9,https://github.com/css-modules/css-modules/blob/9922d6ec376261022fbdc461f3ca06e9623c82b3/docs/local-scope.md#L3
