code_element,page_type,page_name,rev_1,rev_2,rev_SHA_1,rev_timestamp_1,rev_SHA_2,rev_timestamp_2,doc_SHA,doc_timestamp,doc_link,source_link
CommonJS,repo,README.md,0,2,4a9c10af8e291635d0b6bd447c4cbf34df921caf,1581432085,74dc5a33bda7db02b0a11177f6113f05321a9f33,1582250024,4a9c10af8e291635d0b6bd447c4cbf34df921caf,1581432085,https://github.com/google/guava-js-umd/blob/4a9c10af8e291635d0b6bd447c4cbf34df921caf/README.md,https://github.com/google/guava-js-umd/blob/74dc5a33bda7db02b0a11177f6113f05321a9f33/build/GuavaJS.umd.js#L9
GuavaJS,repo,README.md,289,599,4a9c10af8e291635d0b6bd447c4cbf34df921caf,1581432085,74dc5a33bda7db02b0a11177f6113f05321a9f33,1582250024,4a9c10af8e291635d0b6bd447c4cbf34df921caf,1581432085,https://github.com/google/guava-js-umd/blob/4a9c10af8e291635d0b6bd447c4cbf34df921caf/README.md,https://github.com/google/guava-js-umd/blob/74dc5a33bda7db02b0a11177f6113f05321a9f33/src/test/javascript/GuavaJS.strings.splitter.spec.js#L4
