code_element,page_type,page_name,rev_1,rev_2,rev_SHA_1,rev_timestamp_1,rev_SHA_2,rev_timestamp_2,doc_SHA,doc_timestamp,doc_link,source_link
CT,repo,README.md,2,2,cc7a1834dd78edcb825cbd899dfe3222e017e17a,1603735492,cc7a1834dd78edcb825cbd899dfe3222e017e17a,1603735492,cc7a1834dd78edcb825cbd899dfe3222e017e17a,1603735492,https://github.com/google/ct-hackday-schwag/blob/cc7a1834dd78edcb825cbd899dfe3222e017e17a/README.md,https://github.com/google/ct-hackday-schwag/blob/cc7a1834dd78edcb825cbd899dfe3222e017e17a/main.go#L10
LCD,repo,README.md,17,17,cc7a1834dd78edcb825cbd899dfe3222e017e17a,1603735492,cc7a1834dd78edcb825cbd899dfe3222e017e17a,1603735492,cc7a1834dd78edcb825cbd899dfe3222e017e17a,1603735492,https://github.com/google/ct-hackday-schwag/blob/cc7a1834dd78edcb825cbd899dfe3222e017e17a/README.md,https://github.com/google/ct-hackday-schwag/blob/cc7a1834dd78edcb825cbd899dfe3222e017e17a/main.go#L11
