code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,rev_31,rev_32,rev_33,rev_34,rev_35,rev_36,rev_37,doc_link,source_link
LICENSE,repo,README.md,3,3,3,3,4,4,4,10,11,11,12,14,14,14,14,14,14,15,15,17,18,18,18,18,18,18,18,18,18,18,20,22,22,22,22,22,23,https://github.com/google/kilt/blob/68954dccc6ca91e1b048484cab578f9e026e32ff/README.md,https://github.com/google/kilt/blob/3efa1d447d00bf4a21c40bad116a0b7388fad6ae/pkg/status/status.go#L8
