code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,doc_link,source_link
API,repo,README.md,-,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/google/web_notifications.dart/blob/114c8c06749975a3c7ef8a5fdfe0bb1c220a0b85/README.md,https://github.com/google/web_notifications.dart/blob/114c8c06749975a3c7ef8a5fdfe0bb1c220a0b85/lib/notification.dart#L8
Notification.requestPermission(),repo,README.md,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/web_notifications.dart/blob/114c8c06749975a3c7ef8a5fdfe0bb1c220a0b85/README.md,https://github.com/google/web_notifications.dart/blob/114c8c06749975a3c7ef8a5fdfe0bb1c220a0b85/test/notification_interactive.dart#L23
dart:html,repo,README.md,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/google/web_notifications.dart/blob/114c8c06749975a3c7ef8a5fdfe0bb1c220a0b85/README.md,https://github.com/google/web_notifications.dart/blob/114c8c06749975a3c7ef8a5fdfe0bb1c220a0b85/test/notification_test.dart#L7
main(),repo,README.md,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/google/web_notifications.dart/blob/114c8c06749975a3c7ef8a5fdfe0bb1c220a0b85/README.md,https://github.com/google/web_notifications.dart/blob/114c8c06749975a3c7ef8a5fdfe0bb1c220a0b85/test/notification_test.dart#L13
package:notification,repo,README.md,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,https://github.com/google/web_notifications.dart/blob/114c8c06749975a3c7ef8a5fdfe0bb1c220a0b85/README.md,https://github.com/google/web_notifications.dart/blob/edd36d4887c4d537cdde1177fc34dd238eb9b0b5/test/notification_test.dart#L11
web_notifications,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,5,5,https://github.com/google/web_notifications.dart/blob/114c8c06749975a3c7ef8a5fdfe0bb1c220a0b85/README.md,https://github.com/google/web_notifications.dart/blob/114c8c06749975a3c7ef8a5fdfe0bb1c220a0b85/test/notification_test.dart#L11
