code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,doc_link,source_link
logLevel,repo,README.md,-,-,-,10,10,10,10,10,10,10,10,10,10,https://github.com/google/polymer-dart-log-controller/blob/93b8e1fd7355b6535f4812bef876c3ad9371af04/README.md,https://github.com/google/polymer-dart-log-controller/blob/ac55a8f8280c1c553473c288730af29309dc6ee9/lib/log_controller.html#L4
log_controller,repo,README.md,-,-,-,4,4,4,4,5,6,6,6,6,6,https://github.com/google/polymer-dart-log-controller/blob/93b8e1fd7355b6535f4812bef876c3ad9371af04/README.md,https://github.com/google/polymer-dart-log-controller/blob/ac55a8f8280c1c553473c288730af29309dc6ee9/pubspec.yaml#L1
printToConsole,repo,README.md,-,-,-,7,7,7,7,7,8,8,8,8,8,https://github.com/google/polymer-dart-log-controller/blob/93b8e1fd7355b6535f4812bef876c3ad9371af04/README.md,https://github.com/google/polymer-dart-log-controller/blob/ac55a8f8280c1c553473c288730af29309dc6ee9/lib/log_controller.html#L4
