code_element,page_type,page_name,rev_1,rev_2,rev_3,doc_link,source_link
"file('type_output.txt', 'a')",repo,README.md,0,1,1,https://github.com/google/bocado/blob/e8145288dc8a25f14e352650254bef6974f98af6/README.md,https://github.com/google/bocado/blob/3d042dac718052128a7d06c64f8699ca6e2ca023/README#L25
output.pretty_print_types,repo,README.md,0,1,1,https://github.com/google/bocado/blob/e8145288dc8a25f14e352650254bef6974f98af6/README.md,https://github.com/google/bocado/blob/3d042dac718052128a7d06c64f8699ca6e2ca023/README#L26
sys.settrace(None),repo,README.md,7,8,8,https://github.com/google/bocado/blob/e8145288dc8a25f14e352650254bef6974f98af6/README.md,https://github.com/google/bocado/blob/3d042dac718052128a7d06c64f8699ca6e2ca023/tests/value_sampler_test.py#L100
sys.settrace(value_sampler.get_fn_arg_values),repo,README.md,1,3,2,https://github.com/google/bocado/blob/e8145288dc8a25f14e352650254bef6974f98af6/README.md,https://github.com/google/bocado/blob/3d042dac718052128a7d06c64f8699ca6e2ca023/src/bocado/value_sampler.py#L79
value_sampler,repo,README.md,2,4,3,https://github.com/google/bocado/blob/e8145288dc8a25f14e352650254bef6974f98af6/README.md,https://github.com/google/bocado/blob/3d042dac718052128a7d06c64f8699ca6e2ca023/tests/value_sampler_test.py#L18
