code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,doc_link,source_link
$PATH,repo,README.md,-,-,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/README.md,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/Makefile#L44
$SCRIPTS_PATH,repo,README.md,-,1,1,1,1,1,1,1,1,-,-,-,-,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/README.md,https://github.com/google/docopt-scripts/blob/8df669e371e96aa2d3970c5e4518933a2de994ca/Makefile#L54
EXEC,repo,README.md,-,13,13,13,13,13,13,13,13,14,14,14,14,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/README.md,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/Makefile#L23
GOPATH,repo,README.md,-,-,0,4,4,4,4,4,4,4,4,4,4,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/README.md,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/Makefile#L87
PATH,repo,README.md,-,-,4,4,4,4,4,4,4,4,4,4,4,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/README.md,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/src/funcs.sh#L59
ak,repo,README.md,-,4,4,4,4,4,4,4,4,4,4,4,4,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/README.md,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/src/funcs.sh#L116
print-scripts-path.sh,repo,README.md,-,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/README.md,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/src/main.go#L36
scripts,repo,README.md,-,20,20,20,20,20,20,20,20,20,23,23,23,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/README.md,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/src/run-script.sh#L28
~/.bashrc,repo,README.md,-,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/README.md,https://github.com/google/docopt-scripts/blob/2b308169126986434602ef65d51449f02e90e6d1/Makefile#L42
