code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,doc_link,source_link
API,repo,README.md,7,7,7,7,7,7,https://github.com/google/cm-creatives-drive-uploader/blob/ad3072e97cd0267c7de403f2c44281536fab7561/README.md,https://github.com/google/cm-creatives-drive-uploader/blob/ad3072e97cd0267c7de403f2c44281536fab7561/resources/main.gs#L62
CM,repo,README.md,8,8,8,8,8,8,https://github.com/google/cm-creatives-drive-uploader/blob/ad3072e97cd0267c7de403f2c44281536fab7561/README.md,https://github.com/google/cm-creatives-drive-uploader/blob/ad3072e97cd0267c7de403f2c44281536fab7561/resources/main.gs#L62
ID,repo,README.md,18,18,18,18,18,18,https://github.com/google/cm-creatives-drive-uploader/blob/ad3072e97cd0267c7de403f2c44281536fab7561/README.md,https://github.com/google/cm-creatives-drive-uploader/blob/ad3072e97cd0267c7de403f2c44281536fab7561/resources/api/sheets.gs#L61
LICENSE,repo,README.md,6,6,6,6,6,6,https://github.com/google/cm-creatives-drive-uploader/blob/ad3072e97cd0267c7de403f2c44281536fab7561/README.md,https://github.com/google/cm-creatives-drive-uploader/blob/ad3072e97cd0267c7de403f2c44281536fab7561/resources/main.gs#L8
config,repo,README.md,16,16,16,16,16,16,https://github.com/google/cm-creatives-drive-uploader/blob/ad3072e97cd0267c7de403f2c44281536fab7561/README.md,https://github.com/google/cm-creatives-drive-uploader/blob/ad3072e97cd0267c7de403f2c44281536fab7561/resources/main.gs#L28
main.gs,repo,README.md,1,1,1,1,1,1,https://github.com/google/cm-creatives-drive-uploader/blob/ad3072e97cd0267c7de403f2c44281536fab7561/README.md,code_element is a file name
