code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,doc_link,source_link
NUL,repo,README.md,-,-,-,7,7,7,7,https://github.com/google/gitprotocolio/blob/8d2b3b1c37f6f39243e393dffd17e9d733ac4c9e/README.md,https://github.com/google/gitprotocolio/blob/b5a56823ae5213a598e042c567d5f0015213150b/PROTOCOL.md#L40
