code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,doc_link,source_link
CocoaPods,repo,README.md,2,2,2,2,2,https://github.com/google/uiimage-additions/blob/2fabdf614821d7a9ab3532f1716acad8df0b1c8a/README.md,https://github.com/google/uiimage-additions/blob/0c60efe60f544199771f0bc24d6ae37430f8208b/.hgignore#L84
FBLAdditions,repo,README.md,103,100,100,101,101,https://github.com/google/uiimage-additions/blob/2fabdf614821d7a9ab3532f1716acad8df0b1c8a/README.md,https://github.com/google/uiimage-additions/blob/0c60efe60f544199771f0bc24d6ae37430f8208b/UIImage+FBLAdditions.xcodeproj/xcshareddata/xcschemes/UIImage_FBLAdditionsTests.xcscheme#L22
LICENSE,repo,README.md,9,9,9,9,9,https://github.com/google/uiimage-additions/blob/2fabdf614821d7a9ab3532f1716acad8df0b1c8a/README.md,https://github.com/google/uiimage-additions/blob/0c60efe60f544199771f0bc24d6ae37430f8208b/UIImage+FBLAdditions.podspec#L5
Podfile,repo,README.md,2,2,2,2,2,https://github.com/google/uiimage-additions/blob/2fabdf614821d7a9ab3532f1716acad8df0b1c8a/README.md,https://github.com/google/uiimage-additions/blob/0c60efe60f544199771f0bc24d6ae37430f8208b/.hgignore#L86
UIImage,repo,README.md,262,255,255,256,256,https://github.com/google/uiimage-additions/blob/2fabdf614821d7a9ab3532f1716acad8df0b1c8a/README.md,https://github.com/google/uiimage-additions/blob/0c60efe60f544199771f0bc24d6ae37430f8208b/UIImage+FBLAdditions.xcodeproj/xcshareddata/xcschemes/UIImage_FBLAdditionsTests.xcscheme#L22
UIImage_FBLAdditions,repo,README.md,18,21,21,21,21,https://github.com/google/uiimage-additions/blob/2fabdf614821d7a9ab3532f1716acad8df0b1c8a/README.md,https://github.com/google/uiimage-additions/blob/0c60efe60f544199771f0bc24d6ae37430f8208b/UIImage+FBLAdditions.xcodeproj/xcshareddata/xcschemes/UIImage+FBLAdditions.xcscheme#L18
