code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,doc_link,source_link
BY,repo,README.md,.,-,-,-,-,-,-,-,7,7,https://github.com/google/makerspace-lipo-charger/blob/9d794f2c466686d1e6a9b3e8cac341fb31362ff9/README.md,https://github.com/google/makerspace-lipo-charger/blob/ee5bf294fd18c95c534d1005569ea7097458acfa/pcb/output_disconnect.sch#L47
CC,repo,README.md,.,-,-,-,-,-,-,-,8,8,https://github.com/google/makerspace-lipo-charger/blob/9d794f2c466686d1e6a9b3e8cac341fb31362ff9/README.md,https://github.com/google/makerspace-lipo-charger/blob/ee5bf294fd18c95c534d1005569ea7097458acfa/pcb/output_disconnect.sch#L47
DPAK,repo,README.md,.,0,0,0,3,3,3,3,3,3,https://github.com/google/makerspace-lipo-charger/blob/9d794f2c466686d1e6a9b3e8cac341fb31362ff9/README.md,https://github.com/google/makerspace-lipo-charger/blob/ee5bf294fd18c95c534d1005569ea7097458acfa/pcb/lipo-charger.kicad_pcb#L1918
