code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,doc_link,source_link
ANCOVA,repo,README.md,13,13,13,13,https://github.com/google/causalexpanalysis/blob/9e2fe237bc0124610a182fe8dde0093d4b3ae7c3/README.md,https://github.com/google/causalexpanalysis/blob/991e50b19e77e41178833e2621aefa1b9c11c491/R/models.R#L238
ANOVA,repo,README.md,2,2,2,2,https://github.com/google/causalexpanalysis/blob/9e2fe237bc0124610a182fe8dde0093d4b3ae7c3/README.md,https://github.com/google/causalexpanalysis/blob/991e50b19e77e41178833e2621aefa1b9c11c491/R/causal_effects.R#L803
CausalExpAnalysis,repo,README.md,3,3,3,3,https://github.com/google/causalexpanalysis/blob/9e2fe237bc0124610a182fe8dde0093d4b3ae7c3/README.md,https://github.com/google/causalexpanalysis/blob/991e50b19e77e41178833e2621aefa1b9c11c491/R/aaa.R#L15
