code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,doc_link,source_link
GB,repo,README.md,-,0,0,0,1,1,1,1,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/README.md,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/docs/GUIDE.md#L42
JavaScript,repo,README.md,-,0,0,0,1,1,1,1,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/README.md,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/docs/GUIDE.md#L54
LLC,repo,README.md,-,1,1,1,2,2,2,2,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/README.md,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/src/gtm/profit_variable_template.js#L1
LTV,repo,README.md,-,0,0,0,2,2,2,2,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/README.md,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/docs/GUIDE.md#L43
LifeTime,repo,README.md,-,0,0,0,1,1,1,1,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/README.md,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/docs/GUIDE.md#L43
VBB,repo,README.md,-,0,0,0,2,2,2,2,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/README.md,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/docs/GUIDE.md#L39
gPS,repo,README.md,-,0,0,0,1,1,1,1,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/README.md,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/docs/GUIDE.md#L1
sGTM,repo,README.md,-,0,0,0,5,5,5,5,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/README.md,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/docs/GUIDE.md#L23
tROAS,repo,README.md,-,0,0,0,1,1,1,1,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/README.md,https://github.com/google/gps_soteria/blob/f7aced96e54da2338e80f1293c4a70f4dd85c979/docs/GUIDE.md#L42
