code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,doc_link,source_link
GPU,repo,README.md,2,2,3,3,https://github.com/google/gpu-mux/blob/7fc82c283a61f8470a27d0e3922dbd7849671b1a/README.md,https://github.com/google/gpu-mux/blob/7fc82c283a61f8470a27d0e3922dbd7849671b1a/setup.py#L6
GPUMux,repo,README.md,2,2,2,2,https://github.com/google/gpu-mux/blob/7fc82c283a61f8470a27d0e3922dbd7849671b1a/README.md,https://github.com/google/gpu-mux/blob/7fc82c283a61f8470a27d0e3922dbd7849671b1a/gpumux/templates/home.html#L4
