code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,doc_link,source_link
.proto,repo,README.md,-,70,-,-,https://github.com/google/intellij-protocol-buffer-editor/blob/02d7da4328cdaa37398f25ab3263f21c99dbe17e/README.md,https://github.com/google/intellij-protocol-buffer-editor/blob/f5e4dcee7c0b07793802566c10ea89dbfdb05b0c/testlib/src/main/resources/ProtoTest.prototemplate#L1
IDEA,repo,README.md,-,1,1,1,https://github.com/google/intellij-protocol-buffer-editor/blob/02d7da4328cdaa37398f25ab3263f21c99dbe17e/README.md,https://github.com/google/intellij-protocol-buffer-editor/blob/14edb4fc49cd5bbd050fdd4acc44cd75a40d57fc/WORKSPACE#L271
TODO,repo,README.md,20,-,-,-,https://github.com/google/intellij-protocol-buffer-editor/blob/02d7da4328cdaa37398f25ab3263f21c99dbe17e/README.md,https://github.com/google/intellij-protocol-buffer-editor/blob/e83a7b02595033f9902b16cd53806e30ed4e8802/core/src/main/resources/descriptor/descriptor.proto#L201
ij_product,repo,README.md,-,35,35,35,https://github.com/google/intellij-protocol-buffer-editor/blob/02d7da4328cdaa37398f25ab3263f21c99dbe17e/README.md,https://github.com/google/intellij-protocol-buffer-editor/blob/14edb4fc49cd5bbd050fdd4acc44cd75a40d57fc/build_support/intellij_platform_sdk/build_defs.bzl#L3
plugin.jar,repo,README.md,-,2,2,2,https://github.com/google/intellij-protocol-buffer-editor/blob/02d7da4328cdaa37398f25ab3263f21c99dbe17e/README.md,https://github.com/google/intellij-protocol-buffer-editor/blob/14edb4fc49cd5bbd050fdd4acc44cd75a40d57fc/core/src/main/java/com/google/devtools/intellij/protoeditor/ide/settings/DefaultConfigurator.java#L36
