code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,doc_link,source_link
.dart,repo,README.md,.,5,7,7,https://github.com/google/source_transformer.dart/blob/eb82e32c73aa951891e56647202c6140ecb7018c/README.md,https://github.com/google/source_transformer.dart/blob/41e5c1be1a2b1f4156f82c8a1caf7c7c3315df57/test/dart/patterns_test.dart#L6
main(List<String> paths),repo,README.md,.,1,1,1,https://github.com/google/source_transformer.dart/blob/eb82e32c73aa951891e56647202c6140ecb7018c/README.md,https://github.com/google/source_transformer.dart/blob/41e5c1be1a2b1f4156f82c8a1caf7c7c3315df57/bin/deduplicate.dart#L15
package:source_transformer,repo,README.md,.,20,23,23,https://github.com/google/source_transformer.dart/blob/eb82e32c73aa951891e56647202c6140ecb7018c/README.md,https://github.com/google/source_transformer.dart/blob/41e5c1be1a2b1f4156f82c8a1caf7c7c3315df57/test/phase_test.dart#L9
runTransformer(const DeduplicateDirectives(),repo,README.md,.,1,1,1,https://github.com/google/source_transformer.dart/blob/eb82e32c73aa951891e56647202c6140ecb7018c/README.md,https://github.com/google/source_transformer.dart/blob/41e5c1be1a2b1f4156f82c8a1caf7c7c3315df57/bin/deduplicate.dart#L16
source_transformer,repo,README.md,.,8,10,10,https://github.com/google/source_transformer.dart/blob/eb82e32c73aa951891e56647202c6140ecb7018c/README.md,https://github.com/google/source_transformer.dart/blob/41e5c1be1a2b1f4156f82c8a1caf7c7c3315df57/test/dart/patterns_test.dart#L6
