code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,doc_link,source_link
API,repo,README.md,-,-,9,9,9,9,9,9,9,https://github.com/google/analytics-settings-database/blob/58e0563e6adf2d254959bac9bfa99fab0248ff93/README.md,https://github.com/google/analytics-settings-database/blob/58e0563e6adf2d254959bac9bfa99fab0248ff93/settings_downloader_function/main.py#L106
BigQuery,repo,README.md,-,-,7,7,8,8,8,8,8,https://github.com/google/analytics-settings-database/blob/58e0563e6adf2d254959bac9bfa99fab0248ff93/README.md,https://github.com/google/analytics-settings-database/blob/58e0563e6adf2d254959bac9bfa99fab0248ff93/settings_downloader_function/main.py#L14
PM,repo,README.md,-,-,1,1,1,1,1,1,1,https://github.com/google/analytics-settings-database/blob/58e0563e6adf2d254959bac9bfa99fab0248ff93/README.md,https://github.com/google/analytics-settings-database/blob/58e0563e6adf2d254959bac9bfa99fab0248ff93/deploy.sh#L228
health_checkup,repo,README.md,-,-,-,-,-,-,3,3,3,https://github.com/google/analytics-settings-database/blob/58e0563e6adf2d254959bac9bfa99fab0248ff93/README.md,https://github.com/google/analytics-settings-database/blob/58e0563e6adf2d254959bac9bfa99fab0248ff93/health_checkup/deploy.sh#L28
