code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,doc_link,source_link
ICU,repo,README.md,.,.,.,2,2,2,2,https://github.com/google/i18n_sanitycheck/blob/472d548fde195c0cda2d5c13c647dc2f328940db/README.md,https://github.com/google/i18n_sanitycheck/blob/472d548fde195c0cda2d5c13c647dc2f328940db/src/test/java/com/google/testing/i18n/sanitycheck/SanityCheckersTests.java#L38
MM,repo,README.md,.,.,.,7,7,7,7,https://github.com/google/i18n_sanitycheck/blob/472d548fde195c0cda2d5c13c647dc2f328940db/README.md,https://github.com/google/i18n_sanitycheck/blob/472d548fde195c0cda2d5c13c647dc2f328940db/src/test/java/com/google/testing/i18n/sanitycheck/checkers/TimeDateCheckerTest.java#L119
SanityCheckProcessor,repo,README.md,.,.,.,4,4,4,4,https://github.com/google/i18n_sanitycheck/blob/472d548fde195c0cda2d5c13c647dc2f328940db/README.md,https://github.com/google/i18n_sanitycheck/blob/472d548fde195c0cda2d5c13c647dc2f328940db/src/test/java/com/google/testing/i18n/sanitycheck/SanityCheckersTests.java#L18
ULocale.JAPAN,repo,README.md,.,.,.,5,5,5,5,https://github.com/google/i18n_sanitycheck/blob/472d548fde195c0cda2d5c13c647dc2f328940db/README.md,https://github.com/google/i18n_sanitycheck/blob/472d548fde195c0cda2d5c13c647dc2f328940db/src/test/java/com/google/testing/i18n/sanitycheck/checkers/DateTimePeriodCheckerTest.java#L40
assertI18nSanityCheck,repo,README.md,.,.,.,59,59,59,59,https://github.com/google/i18n_sanitycheck/blob/472d548fde195c0cda2d5c13c647dc2f328940db/README.md,https://github.com/google/i18n_sanitycheck/blob/472d548fde195c0cda2d5c13c647dc2f328940db/src/test/java/com/google/testing/i18n/sanitycheck/SanityCheckersTests.java#L18
