code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,doc_link,source_link
BEGIN,repo,README.md,.,.,.,.,.,.,.,.,4,1,1,1,1,1,1,1,1,https://github.com/google/BEGIN-dataset/blob/2982f7495583f4985131a97e5b5cd2e9ecc9ab83/README.md,https://github.com/google/BEGIN-dataset/blob/6e65f0d5a1ed1b9574643a7640ff1678d4e979b5/CONTRIBUTING.md#L1
LM,repo,README.md,.,.,.,.,.,.,.,.,1,0,0,0,-,-,-,-,-,https://github.com/google/BEGIN-dataset/blob/2982f7495583f4985131a97e5b5cd2e9ecc9ab83/README.md,https://github.com/google/BEGIN-dataset/blob/87980ae55dd31a9a7577380cf8b686feebcfa18a/README#L42
begin_label,repo,README.md,.,.,.,.,.,.,.,.,-,-,-,6,6,6,6,6,6,https://github.com/google/BEGIN-dataset/blob/2982f7495583f4985131a97e5b5cd2e9ecc9ab83/README.md,https://github.com/google/BEGIN-dataset/blob/6e65f0d5a1ed1b9574643a7640ff1678d4e979b5/wow/begin_test_wow.tsv#L1
data_source,repo,README.md,.,.,.,.,.,.,.,.,-,-,-,6,6,6,6,6,6,https://github.com/google/BEGIN-dataset/blob/2982f7495583f4985131a97e5b5cd2e9ecc9ab83/README.md,https://github.com/google/BEGIN-dataset/blob/6e65f0d5a1ed1b9574643a7640ff1678d4e979b5/wow/begin_test_wow.tsv#L1
