code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,doc_link,source_link
android,repo,README.md,-,-,-,268,https://github.com/google/android-auto-companion-app/blob/95fc042a2fe8d07977002e332e123cee5394334f/README.md,https://github.com/google/android-auto-companion-app/blob/95fc042a2fe8d07977002e332e123cee5394334f/pubspec.yaml#L28
build.gradle,repo,README.md,2,2,2,-,https://github.com/google/android-auto-companion-app/blob/95fc042a2fe8d07977002e332e123cee5394334f/README.md,code_element is a file name
iOS,repo,README.md,16,16,16,16,https://github.com/google/android-auto-companion-app/blob/95fc042a2fe8d07977002e332e123cee5394334f/README.md,https://github.com/google/android-auto-companion-app/blob/95fc042a2fe8d07977002e332e123cee5394334f/pubspec.yaml#L29
ios,repo,README.md,12,12,12,12,https://github.com/google/android-auto-companion-app/blob/95fc042a2fe8d07977002e332e123cee5394334f/README.md,https://github.com/google/android-auto-companion-app/blob/95fc042a2fe8d07977002e332e123cee5394334f/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json#L98
ios/Runner.xcworkspace,repo,README.md,1,1,1,1,https://github.com/google/android-auto-companion-app/blob/95fc042a2fe8d07977002e332e123cee5394334f/README.md,https://github.com/google/android-auto-companion-app/blob/95fc042a2fe8d07977002e332e123cee5394334f/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md#L5
ukey2,repo,README.md,5,5,5,-,https://github.com/google/android-auto-companion-app/blob/95fc042a2fe8d07977002e332e123cee5394334f/README.md,https://github.com/google/android-auto-companion-app/blob/b9181d246421424d168dab3a59009c91412f7e8b/android/settings.gradle#L11
