code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,doc_link,source_link
BigQuery,repo,README.md,-,2,3,3,https://github.com/google/dv360_feature_adoption/blob/b4c8a94b8c3687f3c3a7159a1f2dbf9a7dc9f5d2/README.md,https://github.com/google/dv360_feature_adoption/blob/cb2376f808aacd506040f37ac6ffd4aa4fa7384f/index.js#L22
DisplayVideo360FeatureAdoption,repo,README.md,-,2,-,-,https://github.com/google/dv360_feature_adoption/blob/b4c8a94b8c3687f3c3a7159a1f2dbf9a7dc9f5d2/README.md,https://github.com/google/dv360_feature_adoption/blob/2cdbe98f59086f901da9a2994bcfd30c100520da/package.json#L12
DisplayVideo360FeatureAdoptionReport,repo,README.md,-,-,2,2,https://github.com/google/dv360_feature_adoption/blob/b4c8a94b8c3687f3c3a7159a1f2dbf9a7dc9f5d2/README.md,https://github.com/google/dv360_feature_adoption/blob/cb2376f808aacd506040f37ac6ffd4aa4fa7384f/package.json#L13
DisplayVideo360FeatureAdoptionSdf,repo,README.md,-,-,2,2,https://github.com/google/dv360_feature_adoption/blob/b4c8a94b8c3687f3c3a7159a1f2dbf9a7dc9f5d2/README.md,https://github.com/google/dv360_feature_adoption/blob/cb2376f808aacd506040f37ac6ffd4aa4fa7384f/package.json#L12
ID,repo,README.md,-,1,5,6,https://github.com/google/dv360_feature_adoption/blob/b4c8a94b8c3687f3c3a7159a1f2dbf9a7dc9f5d2/README.md,https://github.com/google/dv360_feature_adoption/blob/cb2376f808aacd506040f37ac6ffd4aa4fa7384f/index.js#L50
SDF,repo,README.md,-,0,1,1,https://github.com/google/dv360_feature_adoption/blob/b4c8a94b8c3687f3c3a7159a1f2dbf9a7dc9f5d2/README.md,https://github.com/google/dv360_feature_adoption/blob/cb2376f808aacd506040f37ac6ffd4aa4fa7384f/index.js#L185
advertiserId,repo,README.md,-,7,15,15,https://github.com/google/dv360_feature_adoption/blob/b4c8a94b8c3687f3c3a7159a1f2dbf9a7dc9f5d2/README.md,https://github.com/google/dv360_feature_adoption/blob/cb2376f808aacd506040f37ac6ffd4aa4fa7384f/index.js#L46
