code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,doc_link,source_link
@google,repo,README.md,.,-,7,7,7,7,7,7,7,https://github.com/google/hangouts-chat-bot-cloud-function-nodejs-example/blob/2d3a6865d4e455a9d2a4e5f8fcff90e557f64767/README.md,https://github.com/google/hangouts-chat-bot-cloud-function-nodejs-example/blob/377fe8a4a3ee4d065884c5ecfa04f1f88dc76f43/src/store/datastore.js#L17
BigQuery,repo,README.md,.,-,4,4,4,4,4,4,4,https://github.com/google/hangouts-chat-bot-cloud-function-nodejs-example/blob/2d3a6865d4e455a9d2a4e5f8fcff90e557f64767/README.md,https://github.com/google/hangouts-chat-bot-cloud-function-nodejs-example/blob/377fe8a4a3ee4d065884c5ecfa04f1f88dc76f43/src/bot/bot.js#L21
NodeJS,repo,README.md,.,1,1,1,1,1,1,1,1,https://github.com/google/hangouts-chat-bot-cloud-function-nodejs-example/blob/2d3a6865d4e455a9d2a4e5f8fcff90e557f64767/README.md,https://github.com/google/hangouts-chat-bot-cloud-function-nodejs-example/blob/377fe8a4a3ee4d065884c5ecfa04f1f88dc76f43/package.json#L4
URL,repo,README.md,.,-,5,5,5,5,5,5,5,https://github.com/google/hangouts-chat-bot-cloud-function-nodejs-example/blob/2d3a6865d4e455a9d2a4e5f8fcff90e557f64767/README.md,https://github.com/google/hangouts-chat-bot-cloud-function-nodejs-example/blob/377fe8a4a3ee4d065884c5ecfa04f1f88dc76f43/src/server/app.js#L74
configCompleteRedirectUrl,repo,README.md,.,-,2,2,2,2,2,2,2,https://github.com/google/hangouts-chat-bot-cloud-function-nodejs-example/blob/2d3a6865d4e455a9d2a4e5f8fcff90e557f64767/README.md,https://github.com/google/hangouts-chat-bot-cloud-function-nodejs-example/blob/377fe8a4a3ee4d065884c5ecfa04f1f88dc76f43/src/bot/checker.js#L102
