code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,doc_link,source_link
InterDiff,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,4,4,4,https://github.com/google/go-patchutils/blob/05d7f77fa0a49c10cf8344523007bee6c605c8b6/README.md,https://github.com/google/go-patchutils/blob/47bbd14e77c4082e53665ebae7aa4fd03b81294f/patchutils_test.go#L257
MixedModeFile,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,3,-,-,https://github.com/google/go-patchutils/blob/05d7f77fa0a49c10cf8344523007bee6c605c8b6/README.md,https://github.com/google/go-patchutils/blob/ed095934ff16748214f504ebbc4599ac31f42730/patchutils_test.go#L387
newDiff,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,45,45,45,https://github.com/google/go-patchutils/blob/05d7f77fa0a49c10cf8344523007bee6c605c8b6/README.md,https://github.com/google/go-patchutils/blob/47bbd14e77c4082e53665ebae7aa4fd03b81294f/patchutils.go#L21
newSource,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,30,30,30,https://github.com/google/go-patchutils/blob/05d7f77fa0a49c10cf8344523007bee6c605c8b6/README.md,https://github.com/google/go-patchutils/blob/47bbd14e77c4082e53665ebae7aa4fd03b81294f/patchutils_test.go#L164
oldDiff,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,45,45,45,https://github.com/google/go-patchutils/blob/05d7f77fa0a49c10cf8344523007bee6c605c8b6/README.md,https://github.com/google/go-patchutils/blob/47bbd14e77c4082e53665ebae7aa4fd03b81294f/patchutils.go#L20
oldSource,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,31,31,31,https://github.com/google/go-patchutils/blob/05d7f77fa0a49c10cf8344523007bee6c605c8b6/README.md,https://github.com/google/go-patchutils/blob/47bbd14e77c4082e53665ebae7aa4fd03b81294f/patchutils_test.go#L162
