code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,doc_link,source_link
BigQuery,repo,README.md,-,12,12,12,12,12,12,12,12,12,12,12,12,13,12,13,13,13,13,13,13,13,13,13,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/README.md,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/main.py#L78
LLC,repo,README.md,-,-,-,-,-,4,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/README.md,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/sql/product_price_competitiveness.sql#L2
OR,repo,README.md,-,3,3,3,10,10,12,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/README.md,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/sql/product_price_competitiveness.sql#L12
UI,repo,README.md,-,1,1,1,1,1,1,3,3,3,3,3,3,8,3,3,3,3,4,4,4,4,4,4,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/README.md,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/main.py#L167
dataset_name,repo,README.md,-,18,18,18,18,18,18,21,21,21,21,21,21,23,21,23,23,23,23,23,23,23,23,23,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/README.md,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/main.py#L103
expiration_time,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10,10,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/README.md,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/main.py#L94
merchant_id,repo,README.md,-,4,4,4,5,5,5,5,5,5,5,5,5,7,5,7,7,7,7,7,7,7,7,7,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/README.md,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/sql/product_price_competitiveness.sql#L69
project_id,repo,README.md,-,28,28,28,28,28,28,31,31,31,31,31,31,33,31,33,33,33,33,33,33,33,33,33,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/README.md,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/main.py#L57
region_name,repo,README.md,-,11,11,11,11,11,11,19,19,19,19,19,19,21,19,21,21,21,21,21,21,21,21,21,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/README.md,https://github.com/google/assortment-quality-for-shopping-ads/blob/1474febe564cf400af85553619bfae45171abf82/main.py#L102
