code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,rev_31,rev_32,rev_33,rev_34,rev_35,rev_36,rev_37,rev_38,rev_39,rev_40,rev_41,rev_42,rev_43,rev_44,rev_45,rev_46,rev_47,doc_link,source_link
JSON,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,5,5,5,5,5,5,6,6,6,https://github.com/google/usbmon/blob/a802c2d43797838be2281c79c2f9cfe3b3e40e00/README.md,https://github.com/google/usbmon/blob/a802c2d43797838be2281c79c2f9cfe3b3e40e00/usbmon_1.1-1/DEBIAN/control#L11
USB,repo,README.md,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,https://github.com/google/usbmon/blob/a802c2d43797838be2281c79c2f9cfe3b3e40e00/README.md,https://github.com/google/usbmon/blob/a802c2d43797838be2281c79c2f9cfe3b3e40e00/usbmon_1.1-1/DEBIAN/control#L9
libudev,repo,README.md,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,https://github.com/google/usbmon/blob/a802c2d43797838be2281c79c2f9cfe3b3e40e00/README.md,https://github.com/google/usbmon/blob/a802c2d43797838be2281c79c2f9cfe3b3e40e00/usbmon.c#L27
usb_devices,repo,README.md,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/usbmon/blob/a802c2d43797838be2281c79c2f9cfe3b3e40e00/README.md,https://github.com/google/usbmon/blob/a802c2d43797838be2281c79c2f9cfe3b3e40e00/usbmon.c#L99
