code_element,page_type,page_name,rev_1,doc_link,source_link
FLEDGE,repo,README.md,4,https://github.com/google/trusted-key-value-server/blob/442610c370a42e3e59ab0abdbc836a7bccd25a62/README.md,https://github.com/google/trusted-key-value-server/blob/442610c370a42e3e59ab0abdbc836a7bccd25a62/proto/response.proto#L21
GitHub,repo,README.md,2,https://github.com/google/trusted-key-value-server/blob/442610c370a42e3e59ab0abdbc836a7bccd25a62/README.md,https://github.com/google/trusted-key-value-server/blob/442610c370a42e3e59ab0abdbc836a7bccd25a62/CONTRIBUTING.md#L22
WICG,repo,README.md,1,https://github.com/google/trusted-key-value-server/blob/442610c370a42e3e59ab0abdbc836a7bccd25a62/README.md,https://github.com/google/trusted-key-value-server/blob/442610c370a42e3e59ab0abdbc836a7bccd25a62/proto/creative_data.proto#L22
