code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,doc_link,source_link
DRY_RUN,repo,README.md,-,-,-,-,3,3,3,3,3,3,https://github.com/google/budget-protector/blob/4118d53718ab8ddb6e269359619501982083f6a9/README.md,https://github.com/google/budget-protector/blob/8aae1b2f96a5b282a7f5d45c12b1e3ae6d687c78/main.gs#L164
OK,repo,README.md,-,-,0,1,1,1,1,1,1,1,https://github.com/google/budget-protector/blob/4118d53718ab8ddb6e269359619501982083f6a9/README.md,https://github.com/google/budget-protector/blob/8aae1b2f96a5b282a7f5d45c12b1e3ae6d687c78/main.gs#L348
README,repo,README.md,0,1,-,-,-,-,-,-,-,-,https://github.com/google/budget-protector/blob/4118d53718ab8ddb6e269359619501982083f6a9/README.md,https://github.com/google/budget-protector/blob/caf6ee2976aded32d37ade453722355677bb78c6/.github/PULL_REQUEST_TEMPLATE.md#L6
UNDERSPEND_THRESHOLD,repo,README.md,-,-,-,-,2,2,2,2,2,2,https://github.com/google/budget-protector/blob/4118d53718ab8ddb6e269359619501982083f6a9/README.md,https://github.com/google/budget-protector/blob/8aae1b2f96a5b282a7f5d45c12b1e3ae6d687c78/main.gs#L538
