code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,doc_link,source_link
IEEE,repo,README.md,2,2,2,2,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/README.md,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/main.m#L36
NCSR,repo,README.md,9,9,9,9,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/README.md,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/main.m#L40
RED,repo,README.md,20,20,20,20,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/README.md,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/parameters/GetUniformDeblurSDParams.m#L17
SIAM,repo,README.md,1,1,1,1,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/README.md,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/main.m#L17
TIP,repo,README.md,1,1,1,1,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/README.md,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/main.m#L42
TNRD,repo,README.md,2,2,2,2,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/README.md,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/main.m#L34
TPAMI,repo,README.md,1,1,1,1,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/README.md,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/main.m#L36
tnrd_denoising,repo,README.md,1,1,1,1,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/README.md,https://github.com/google/RED/blob/31142ab55ad37c25f6704f5bfe81e7fec39360f0/main.m#L52
