code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,doc_link,source_link
DIRECTORY,repo,README.md,1,1,1,1,1,1,https://github.com/google/mail-importer/blob/dc3d861ab5829c96aa1f81f94e8ad7b2370c17c8/README.md,https://github.com/google/mail-importer/blob/dc3d861ab5829c96aa1f81f94e8ad7b2370c17c8/src/main/java/to/lean/tools/gmail/importer/CommandLineArguments.java#L26
JSON,repo,README.md,1,1,1,1,1,1,https://github.com/google/mail-importer/blob/dc3d861ab5829c96aa1f81f94e8ad7b2370c17c8/README.md,https://github.com/google/mail-importer/blob/dc3d861ab5829c96aa1f81f94e8ad7b2370c17c8/src/main/java/to/lean/tools/gmail/importer/gmail/testing/FakeGmail.java#L41
Mail,repo,README.md,65,65,65,65,65,65,https://github.com/google/mail-importer/blob/dc3d861ab5829c96aa1f81f94e8ad7b2370c17c8/README.md,https://github.com/google/mail-importer/blob/dc3d861ab5829c96aa1f81f94e8ad7b2370c17c8/src/test/java/to/lean/tools/gmail/importer/testing/ModuleTester.java#L2
SNAPSHOT,repo,README.md,1,1,1,1,1,1,https://github.com/google/mail-importer/blob/dc3d861ab5829c96aa1f81f94e8ad7b2370c17c8/README.md,https://github.com/google/mail-importer/blob/dc3d861ab5829c96aa1f81f94e8ad7b2370c17c8/pom.xml#L25
