code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,doc_link,source_link
ALoggerLog,repo,README.md,.,.,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/ferret/blob/c0e695683f107cba5d5c7a12ca0716a60be20962/README.md,https://github.com/google/ferret/blob/85a8a1a975341bfdfeef76ee2fbea290818bcec5/logger/app/src/main/java/com/google/research/ic/alogger/LogWriter.java#L35
AppMain,repo,README.md,.,.,.,.,.,.,.,.,.,.,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/ferret/blob/c0e695683f107cba5d5c7a12ca0716a60be20962/README.md,https://github.com/google/ferret/blob/85a8a1a975341bfdfeef76ee2fbea290818bcec5/analyzer/src/com/google/research/ic/ferret/AppMain.java#L33
NOTE,repo,README.md,.,.,.,.,.,.,.,.,.,.,.,.,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/ferret/blob/c0e695683f107cba5d5c7a12ca0716a60be20962/README.md,https://github.com/google/ferret/blob/85a8a1a975341bfdfeef76ee2fbea290818bcec5/logger/build.gradle#L10
