code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,doc_link,source_link
DOM,repo,README.md,163,163,163,163,163,163,https://github.com/google/DOM-Tutorials/blob/abd2e5000f2d1b35646e3b94de269cb996f00a94/README.md,https://github.com/google/DOM-Tutorials/blob/3bc6ab4cca7d7bee416d241e3e0fba3301fe2d6b/third_party/codemirror/mode/coffeescript/index.html#L547
JavaScript,repo,README.md,113,113,113,113,113,113,https://github.com/google/DOM-Tutorials/blob/abd2e5000f2d1b35646e3b94de269cb996f00a94/README.md,https://github.com/google/DOM-Tutorials/blob/3bc6ab4cca7d7bee416d241e3e0fba3301fe2d6b/third_party/codemirror/theme/midnight.css#L1
