code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,doc_link,source_link
API,repo,README.md,12,12,16,16,https://github.com/google/dcm-bulk-trafficking/blob/156f555eea57473df81b1910dfd93537770acc08/README.md,https://github.com/google/dcm-bulk-trafficking/blob/156f555eea57473df81b1910dfd93537770acc08/utils.js#L107
DCM,repo,README.md,26,26,30,30,https://github.com/google/dcm-bulk-trafficking/blob/156f555eea57473df81b1910dfd93537770acc08/README.md,https://github.com/google/dcm-bulk-trafficking/blob/156f555eea57473df81b1910dfd93537770acc08/utils.js#L39
DFA,repo,README.md,2,2,2,2,https://github.com/google/dcm-bulk-trafficking/blob/156f555eea57473df81b1910dfd93537770acc08/README.md,https://github.com/google/dcm-bulk-trafficking/blob/156f555eea57473df81b1910dfd93537770acc08/utils.js#L116
ID,repo,README.md,17,17,20,20,https://github.com/google/dcm-bulk-trafficking/blob/156f555eea57473df81b1910dfd93537770acc08/README.md,https://github.com/google/dcm-bulk-trafficking/blob/156f555eea57473df81b1910dfd93537770acc08/utils.js#L39
