code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,rev_31,rev_32,rev_33,rev_34,rev_35,rev_36,rev_37,rev_38,rev_39,rev_40,rev_41,rev_42,rev_43,rev_44,rev_45,rev_46,rev_47,rev_48,rev_49,rev_50,rev_51,rev_52,rev_53,rev_54,rev_55,rev_56,rev_57,doc_link,source_link
-ignore,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,5,5,5,5,5,5,5,5,5,https://github.com/google/addlicense/blob/d1984d070c4073a7812a09413885d8af313a1294/README.md,https://github.com/google/addlicense/blob/13e73a7f8fcb5696256b6a7b7addabf1070ad4b9/main.go#L70
/src,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,2,2,2,2,2,https://github.com/google/addlicense/blob/d1984d070c4073a7812a09413885d8af313a1294/README.md,https://github.com/google/addlicense/blob/13e73a7f8fcb5696256b6a7b7addabf1070ad4b9/Dockerfile#L16
GitHub,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,https://github.com/google/addlicense/blob/d1984d070c4073a7812a09413885d8af313a1294/README.md,https://github.com/google/addlicense/blob/13e73a7f8fcb5696256b6a7b7addabf1070ad4b9/.github/workflows/release.yaml#L10
LLC,repo,README.md,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,39,39,41,41,41,41,41,45,45,45,46,46,48,48,48,50,51,53,53,53,53,54,54,54,54,54,54,55,57,57,57,57,57,57,57,57,57,57,57,57,57,https://github.com/google/addlicense/blob/d1984d070c4073a7812a09413885d8af313a1294/README.md,https://github.com/google/addlicense/blob/13e73a7f8fcb5696256b6a7b7addabf1070ad4b9/tmpl_test.go#L1
