code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,doc_link,source_link
@JS,repo,README.md,.,.,.,.,.,.,.,27,37,37,34,34,37,-,-,-,-,-,-,-,-,-,-,-,-,-,https://github.com/google/dart_google_apps/blob/905e89969047fc752eab9f9f51547fa51d4748b7/README.md,https://github.com/google/dart_google_apps/blob/ef1925f003fbd632f4435f1afcc1d4179c085af2/lib/ui.dart#L15
API,repo,README.md,.,.,.,.,.,.,.,-,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,https://github.com/google/dart_google_apps/blob/905e89969047fc752eab9f9f51547fa51d4748b7/README.md,https://github.com/google/dart_google_apps/blob/9d3f9bad4a9f7a4c2b8b6a1358d636410ae71471/example/tournament/lib/src/config.dart#L109
SpreadsheetApp.getActiveSpreadsheet(),repo,README.md,.,.,.,.,.,.,.,0,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,https://github.com/google/dart_google_apps/blob/905e89969047fc752eab9f9f51547fa51d4748b7/README.md,https://github.com/google/dart_google_apps/blob/ef1925f003fbd632f4435f1afcc1d4179c085af2/example/sheet.dart#L48
dart_google_apps,repo,README.md,.,.,.,.,.,.,.,-,-,-,-,-,-,1,1,1,1,1,3,3,3,3,3,3,3,3,https://github.com/google/dart_google_apps/blob/905e89969047fc752eab9f9f51547fa51d4748b7/README.md,https://github.com/google/dart_google_apps/blob/9d3f9bad4a9f7a4c2b8b6a1358d636410ae71471/pubspec.yaml#L21
google_apps,repo,README.md,.,.,.,.,.,.,.,2,2,2,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,https://github.com/google/dart_google_apps/blob/905e89969047fc752eab9f9f51547fa51d4748b7/README.md,https://github.com/google/dart_google_apps/blob/ef1925f003fbd632f4435f1afcc1d4179c085af2/pubspec.yaml#L15
main(),repo,README.md,.,.,.,.,.,.,.,0,3,3,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,https://github.com/google/dart_google_apps/blob/905e89969047fc752eab9f9f51547fa51d4748b7/README.md,https://github.com/google/dart_google_apps/blob/ef1925f003fbd632f4435f1afcc1d4179c085af2/example/sheet.dart#L88
package:google_apps,repo,README.md,.,.,.,.,.,.,.,1,4,4,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,https://github.com/google/dart_google_apps/blob/905e89969047fc752eab9f9f51547fa51d4748b7/README.md,https://github.com/google/dart_google_apps/blob/ef1925f003fbd632f4435f1afcc1d4179c085af2/example/sheet.dart#L25
package:js,repo,README.md,.,.,.,.,.,.,.,6,9,9,8,8,9,-,-,-,-,-,-,-,-,-,-,-,-,-,https://github.com/google/dart_google_apps/blob/905e89969047fc752eab9f9f51547fa51d4748b7/README.md,https://github.com/google/dart_google_apps/blob/ef1925f003fbd632f4435f1afcc1d4179c085af2/lib/ui.dart#L18
path,repo,README.md,.,.,.,.,.,.,.,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/dart_google_apps/blob/905e89969047fc752eab9f9f51547fa51d4748b7/README.md,https://github.com/google/dart_google_apps/blob/9d3f9bad4a9f7a4c2b8b6a1358d636410ae71471/analysis_options.yaml#L18
