code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,rev_31,rev_32,rev_33,rev_34,rev_35,rev_36,rev_37,rev_38,rev_39,rev_40,rev_41,doc_link,source_link
JSON,repo,README.md,.,-,-,370,370,.,.,-,134,134,21,129,129,129,129,129,129,129,129,129,129,133,133,1139,1141,1141,1141,1141,1141,1141,1142,1142,1034,1034,1034,1034,1034,1034,1034,1034,1034,https://github.com/google/schemarama/blob/a9963f8ea61c0893e826be132603517ec4a2fd03/README.md,https://github.com/google/schemarama/blob/9f0c5784af007e713e7ee8d5a4a327997a3d0625/pretty-markup/schemarama-parsing.bundle.min.js#L1
LD,repo,README.md,.,-,-,151,151,.,.,-,8,8,4,8,8,8,8,8,8,8,8,8,8,9,10,650,652,652,652,652,652,652,652,652,648,647,647,647,647,647,647,647,647,https://github.com/google/schemarama/blob/a9963f8ea61c0893e826be132603517ec4a2fd03/README.md,https://github.com/google/schemarama/blob/9f0c5784af007e713e7ee8d5a4a327997a3d0625/pretty-markup/schemarama-parsing.bundle.min.js#L1
RDF,repo,README.md,.,-,-,-,-,.,.,-,-,-,-,-,-,-,-,-,52,52,52,52,52,52,52,478,478,478,478,478,478,478,478,478,426,426,426,426,426,426,426,426,426,https://github.com/google/schemarama/blob/a9963f8ea61c0893e826be132603517ec4a2fd03/README.md,https://github.com/google/schemarama/blob/9f0c5784af007e713e7ee8d5a4a327997a3d0625/pretty-markup/schemarama-parsing.bundle.min.js#L9
SHACL,repo,README.md,.,-,-,38,38,.,.,-,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,65,67,67,67,67,67,67,67,71,71,71,71,71,71,71,71,71,71,https://github.com/google/schemarama/blob/a9963f8ea61c0893e826be132603517ec4a2fd03/README.md,https://github.com/google/schemarama/blob/9f0c5784af007e713e7ee8d5a4a327997a3d0625/kgx/wikidata/README.md#L3
ShEx,repo,README.md,.,-,-,41,41,.,.,-,34,34,16,34,34,34,34,34,34,34,34,35,35,35,35,45,50,50,50,50,50,50,50,54,36,35,35,35,35,35,35,35,35,https://github.com/google/schemarama/blob/a9963f8ea61c0893e826be132603517ec4a2fd03/README.md,https://github.com/google/schemarama/blob/9f0c5784af007e713e7ee8d5a4a327997a3d0625/kgx/wikidata/README.md#L3
