code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,doc_link,source_link
kafka,repo,README.md,.,.,.,.,.,.,.,-,-,-,12,13,15,15,15,15,15,15,15,15,15,16,https://github.com/google/sync3k-server/blob/afb818101b39e3c26bb8e541bf512a25a890f5ac/README.md,https://github.com/google/sync3k-server/blob/9fbceea811ace2e18b754824bfa13d6108d25400/src/test/scala/sync3k/routes/WebSocketRoutesSpec.scala#L14
kafkaServer,repo,README.md,.,.,.,.,.,.,.,9,9,9,13,14,14,14,14,14,14,14,14,14,14,14,https://github.com/google/sync3k-server/blob/afb818101b39e3c26bb8e541bf512a25a890f5ac/README.md,https://github.com/google/sync3k-server/blob/9fbceea811ace2e18b754824bfa13d6108d25400/src/test/scala/sync3k/routes/WebSocketRoutesSpec.scala#L9
localhost:9092,repo,README.md,.,.,.,.,.,.,.,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/google/sync3k-server/blob/afb818101b39e3c26bb8e541bf512a25a890f5ac/README.md,https://github.com/google/sync3k-server/blob/9fbceea811ace2e18b754824bfa13d6108d25400/src/main/scala/sync3k/WebServer.scala#L31
sbt,repo,README.md,.,.,.,.,.,.,.,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/google/sync3k-server/blob/afb818101b39e3c26bb8e541bf512a25a890f5ac/README.md,https://github.com/google/sync3k-server/blob/9fbceea811ace2e18b754824bfa13d6108d25400/project/plugins.sbt#L1
sync3k-server,repo,README.md,.,.,.,.,.,.,.,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8,https://github.com/google/sync3k-server/blob/afb818101b39e3c26bb8e541bf512a25a890f5ac/README.md,https://github.com/google/sync3k-server/blob/9fbceea811ace2e18b754824bfa13d6108d25400/src/main/scala/sync3k/WebServer.scala#L33
zookeeper,repo,README.md,.,.,.,.,.,.,.,-,-,-,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/google/sync3k-server/blob/afb818101b39e3c26bb8e541bf512a25a890f5ac/README.md,https://github.com/google/sync3k-server/blob/9fbceea811ace2e18b754824bfa13d6108d25400/docker-compose.yml#L3
