code_element,page_type,page_name,rev_1,doc_link,source_link
CLA,repo,README.md,1,https://github.com/google/swift-package-manager/blob/bdea4d1c307163e2315c723d1379eb9f0fef41b7/README.md,https://github.com/google/swift-package-manager/blob/bdea4d1c307163e2315c723d1379eb9f0fef41b7/CONTRIBUTING.md#L23
GitHub,repo,README.md,2,https://github.com/google/swift-package-manager/blob/bdea4d1c307163e2315c723d1379eb9f0fef41b7/README.md,https://github.com/google/swift-package-manager/blob/bdea4d1c307163e2315c723d1379eb9f0fef41b7/CONTRIBUTING.md#L30
