code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,doc_link,source_link
API,repo,README.md,4,5,7,7,7,10,10,10,10,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/README.md,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/flaxformer/components/transforms.py#L187
BERT,repo,README.md,48,48,48,48,48,48,48,48,48,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/README.md,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/flaxformer/param_conversion_util.py#L48
JAX,repo,README.md,10,10,13,13,13,14,15,15,15,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/README.md,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/flaxformer/types.py#L15
MLP,repo,README.md,34,34,42,42,42,82,84,84,85,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/README.md,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/flaxformer/t5x/configs/t5/architectures/t5_flaxformer.gin#L129
NLP,repo,README.md,1,1,1,1,1,1,1,1,1,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/README.md,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/flaxformer/components/embedding.py#L276
RNG,repo,README.md,-,-,1,1,1,1,1,-,-,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/README.md,https://github.com/google/flaxformer/blob/04afcf55139c078aad0b45f8e5925128f3a89070/flaxformer/components/initializers_test.py#L115
architectures/t5/t5_1_1.py,repo,README.md,1,1,1,1,1,1,1,1,1,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/README.md,code_element is a file name
architectures/t5/t5_architecture.py,repo,README.md,1,1,1,1,1,1,1,1,1,https://github.com/google/flaxformer/blob/826c45c9cc14cee0f906b7c4b6d041f08f8ece5d/README.md,code_element is a file name
