code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,doc_link,source_link
NIPS,repo,README.md,.,.,.,.,3,3,3,https://github.com/google/nips_assignments/blob/6748ad74d52aea4e2e7822c78205d823f2dd5a76/README.md,https://github.com/google/nips_assignments/blob/2784ec0a668979e547e8743d7aafaa0c7aa00c13/src/sac_to_ac.cc#L18
OR_DIR,repo,README.md,.,.,.,.,6,6,6,https://github.com/google/nips_assignments/blob/6748ad74d52aea4e2e7822c78205d823f2dd5a76/README.md,https://github.com/google/nips_assignments/blob/2784ec0a668979e547e8743d7aafaa0c7aa00c13/Makefile#L5
