code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,doc_link,source_link
KDD,repo,README.md,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/lifetime_value/blob/c16131f1eadec36d6a113bca2190db817e343d19/README.md,https://github.com/google/lifetime_value/blob/dd418967b3ca456b375b0ae8adac38732f7831db/notebooks/kdd_cup_98/regression.ipynb#L32
LTV,repo,README.md,-,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/google/lifetime_value/blob/c16131f1eadec36d6a113bca2190db817e343d19/README.md,https://github.com/google/lifetime_value/blob/dd418967b3ca456b375b0ae8adac38732f7831db/notebooks/kdd_cup_98/regression.ipynb#L32
PVA,repo,README.md,-,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/google/lifetime_value/blob/c16131f1eadec36d6a113bca2190db817e343d19/README.md,https://github.com/google/lifetime_value/blob/dd418967b3ca456b375b0ae8adac38732f7831db/notebooks/kdd_cup_98/regression.ipynb#L421
kaggle_acquire_valued_shoppers_challenge,repo,README.md,-,7,7,7,7,7,7,7,7,7,7,7,7,7,7,https://github.com/google/lifetime_value/blob/c16131f1eadec36d6a113bca2190db817e343d19/README.md,https://github.com/google/lifetime_value/blob/dd418967b3ca456b375b0ae8adac38732f7831db/notebooks/kaggle_acquire_valued_shoppers_challenge/regression.ipynb#L43
kdd_cup_98,repo,README.md,-,14,14,14,14,14,14,14,14,14,14,14,14,14,14,https://github.com/google/lifetime_value/blob/c16131f1eadec36d6a113bca2190db817e343d19/README.md,https://github.com/google/lifetime_value/blob/dd418967b3ca456b375b0ae8adac38732f7831db/notebooks/kdd_cup_98/regression.ipynb#L43
lifetime_value,repo,README.md,-,6,6,6,6,6,6,6,6,18,18,18,19,19,19,https://github.com/google/lifetime_value/blob/c16131f1eadec36d6a113bca2190db817e343d19/README.md,https://github.com/google/lifetime_value/blob/dd418967b3ca456b375b0ae8adac38732f7831db/setup.py#L21
preprocess_data,repo,README.md,-,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/google/lifetime_value/blob/c16131f1eadec36d6a113bca2190db817e343d19/README.md,https://github.com/google/lifetime_value/blob/dd418967b3ca456b375b0ae8adac38732f7831db/notebooks/kaggle_acquire_valued_shoppers_challenge/preprocess_data.ipynb#L34
