code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,doc_link,source_link
JSON,repo,README.md,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/README.md,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/nlt/datasets/nlt.py#L41
NLT,repo,README.md,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/README.md,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/nlt/nlt_test.py#L15
README,repo,README.md,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/README.md,code_element is a file name
TensorFlow,repo,README.md,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/README.md,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/third_party/xiuminglib/xiuminglib/metric.py#L164
UV,repo,README.md,38,38,38,38,38,38,38,38,38,38,38,45,45,45,45,45,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/README.md,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/third_party/xiuminglib/xiuminglib/vis/pt.py#L92
data_gen,repo,README.md,25,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/README.md,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/nlt/datasets/nlt.py#L42
dragon_inter,repo,README.md,6,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/README.md,https://github.com/google/neural-light-transport/blob/b3eb2a72ca966151422ffba6cb434761d0cf309c/nlt/private/trainvali_run.sh#L13
dragon_specular,repo,README.md,11,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/README.md,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/nlt/debug/dataset.py#L28
dragon_sss,repo,README.md,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://github.com/google/neural-light-transport/blob/04acc39713be464e74e0393315c71416f67a3ef3/README.md,https://github.com/google/neural-light-transport/blob/b3eb2a72ca966151422ffba6cb434761d0cf309c/nlt/private/trainvali_run.sh#L21
