code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,doc_link,source_link
AutoRL,repo,README.md,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/brain_autorl/blob/04cb52c5ce068250c1ce8a38e3ac584ea28eb6a9/README.md,https://github.com/google/brain_autorl/blob/c878cf4ea0684a1ec5c0f7cf8791f7e3ca6cdf68/rl_darts/policies/base_policies.py#L120
