code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,rev_31,rev_32,rev_33,rev_34,rev_35,rev_36,rev_37,doc_link,source_link
moveit,repo,README.md,17,24,24,24,24,24,24,24,27,25,42,41,59,62,62,63,63,63,63,65,69,69,69,69,69,69,71,78,78,78,81,93,107,107,118,121,121,https://github.com/google/moveit/blob/e08013a6a24f8f447e424df810559483645923a4/README.md,https://github.com/google/moveit/blob/2ccb9c5b5d4d7db0360ce28e67d7568d4d1d16f2/src/slot.rs#L23
