code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,rev_31,rev_32,rev_33,rev_34,rev_35,rev_36,rev_37,rev_38,rev_39,rev_40,rev_41,rev_42,rev_43,rev_44,rev_45,rev_46,doc_link,source_link
API,repo,README.md,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,https://github.com/google/git-phabricator-mirror/blob/d3c8b09f1ab1f4e8b568e6796b85a69530c8486b/README.md,https://github.com/google/git-phabricator-mirror/blob/2bb6d3a98c25979ce73c689907a8035878d59179/mirror/arcanist/database.go#L21
JSON,repo,README.md,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://github.com/google/git-phabricator-mirror/blob/d3c8b09f1ab1f4e8b568e6796b85a69530c8486b/README.md,https://github.com/google/git-phabricator-mirror/blob/58a31b5ec6d79679db097628a9b2352fe6c5c823/mirror/review/request/request.go#L63
URL,repo,README.md,0,0,0,0,0,0,0,3,7,7,7,8,8,8,10,10,10,10,12,12,10,10,11,11,11,11,14,14,14,14,13,13,13,13,13,13,5,5,5,5,5,5,5,5,5,5,https://github.com/google/git-phabricator-mirror/blob/d3c8b09f1ab1f4e8b568e6796b85a69530c8486b/README.md,https://github.com/google/git-phabricator-mirror/blob/2bb6d3a98c25979ce73c689907a8035878d59179/mirror/arcanist/arcanist_test.go#L114
reviewRef,repo,README.md,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://github.com/google/git-phabricator-mirror/blob/d3c8b09f1ab1f4e8b568e6796b85a69530c8486b/README.md,https://github.com/google/git-phabricator-mirror/blob/58a31b5ec6d79679db097628a9b2352fe6c5c823/mirror/review/request/request.go#L32
startLine,repo,README.md,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://github.com/google/git-phabricator-mirror/blob/d3c8b09f1ab1f4e8b568e6796b85a69530c8486b/README.md,https://github.com/google/git-phabricator-mirror/blob/58a31b5ec6d79679db097628a9b2352fe6c5c823/mirror/review/comment/comment.go#L35
targetRef,repo,README.md,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://github.com/google/git-phabricator-mirror/blob/d3c8b09f1ab1f4e8b568e6796b85a69530c8486b/README.md,https://github.com/google/git-phabricator-mirror/blob/58a31b5ec6d79679db097628a9b2352fe6c5c823/mirror/review/request/request.go#L33
