code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,doc_link,source_link
API,repo,README.md,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,https://github.com/google/gnostic-go-generator/blob/17808938771d0823043db02a9e3aaf32f5a20eda/README.md,https://github.com/google/gnostic-go-generator/blob/c902d0f070e1aac9fd6f1a9f0c591bd5146c39d2/render_types.go#L26
OpenAPI,repo,README.md,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,https://github.com/google/gnostic-go-generator/blob/17808938771d0823043db02a9e3aaf32f5a20eda/README.md,https://github.com/google/gnostic-go-generator/blob/c902d0f070e1aac9fd6f1a9f0c591bd5146c39d2/examples/v3.0/urlshortener/README.md#L5
bookstore,repo,README.md,122,122,122,122,124,124,124,124,124,112,112,112,112,112,112,112,138,https://github.com/google/gnostic-go-generator/blob/17808938771d0823043db02a9e3aaf32f5a20eda/README.md,https://github.com/google/gnostic-go-generator/blob/c902d0f070e1aac9fd6f1a9f0c591bd5146c39d2/examples/v3.0/bookstore/service/service.go#L25
gnostic,repo,README.md,26,26,26,26,26,26,26,28,28,32,32,33,31,32,32,32,32,https://github.com/google/gnostic-go-generator/blob/17808938771d0823043db02a9e3aaf32f5a20eda/README.md,https://github.com/google/gnostic-go-generator/blob/c902d0f070e1aac9fd6f1a9f0c591bd5146c39d2/renderer.go#L22
gnostic-go-client,repo,README.md,12,12,12,12,12,6,6,6,6,6,6,6,6,6,6,6,6,https://github.com/google/gnostic-go-generator/blob/17808938771d0823043db02a9e3aaf32f5a20eda/README.md,https://github.com/google/gnostic-go-generator/blob/c902d0f070e1aac9fd6f1a9f0c591bd5146c39d2/main.go#L42
gnostic-go-generator,repo,README.md,32,32,32,32,32,22,22,22,22,22,22,22,22,22,22,22,22,https://github.com/google/gnostic-go-generator/blob/17808938771d0823043db02a9e3aaf32f5a20eda/README.md,https://github.com/google/gnostic-go-generator/blob/c902d0f070e1aac9fd6f1a9f0c591bd5146c39d2/go.mod#L1
gnostic-go-server,repo,README.md,12,12,12,12,12,6,6,6,6,6,6,6,6,6,6,6,6,https://github.com/google/gnostic-go-generator/blob/17808938771d0823043db02a9e3aaf32f5a20eda/README.md,https://github.com/google/gnostic-go-generator/blob/c902d0f070e1aac9fd6f1a9f0c591bd5146c39d2/main.go#L44
