code_element,page_type,page_name,rev_1,rev_2,rev_3,doc_link,source_link
LICENSE,repo,README.md,77,77,108,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/README.md,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/third_party/idevicewebinspectorproxy/LICENSE#L1
OpenUrl,repo,README.md,-,-,7,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/README.md,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/javatests/com/google/iosdevicecontrol/real/RealAppProcessTest.java#L74
OpenUrlApp,repo,README.md,-,-,10,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/README.md,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/java/com/google/iosdevicecontrol/testing/FakeOpenUrlApp.java#L24
README,repo,README.md,-,-,3,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/README.md,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/java/com/google/iosdevicecontrol/command/Examples.java#L23
iOS,repo,README.md,23,23,33,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/README.md,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/third_party/idevicewebinspectorproxy/README#L1
third_party,repo,README.md,-,-,3,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/README.md,https://github.com/google/ios-device-control/blob/d55c64368ef76eea7f7af8ea632db0f84cb15b4a/OpenUrlApp/main.m#L17
