code_element,page_type,page_name,rev_1,doc_link,source_link
OS,repo,README.md,2,https://github.com/google/PS3ControllerAutoSleep/blob/d0c0331b237ff4429fa21556f8869a5800dca568/README.md,https://github.com/google/PS3ControllerAutoSleep/blob/d0c0331b237ff4429fa21556f8869a5800dca568/PS3ControllerAutoSleep.applescript#L17
PS3ControllerAutoSleep,repo,README.md,2,https://github.com/google/PS3ControllerAutoSleep/blob/d0c0331b237ff4429fa21556f8869a5800dca568/README.md,https://github.com/google/PS3ControllerAutoSleep/blob/d0c0331b237ff4429fa21556f8869a5800dca568/PS3ControllerAutoSleep.app/Contents/Info.plist#L14
