code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,doc_link,source_link
@Hixie,repo,README.md,1,1,1,1,1,1,1,https://github.com/google/ui-exp-dg/blob/dced0674096156797e0bfcb3511946ea50096081/README.md,https://github.com/google/ui-exp-dg/blob/b535a13e8d98dad5b0b082e11adf126448b093d4/CONTRIBUTING.md#L3
UI,repo,README.md,0,0,12,12,16,20,20,https://github.com/google/ui-exp-dg/blob/dced0674096156797e0bfcb3511946ea50096081/README.md,https://github.com/google/ui-exp-dg/blob/b535a13e8d98dad5b0b082e11adf126448b093d4/shapes/kotlin_and_swift_direct/swift/kotlin_and_swiftUITests/kotlin_and_swiftUITests.swift#L8
