code_element,page_type,page_name,rev_1,rev_2,rev_3,doc_link,source_link
DevTools,repo,README.md,4,4,4,https://github.com/google/devtools-driver/blob/7ed1a0eaae60826f9a27f7ead2fa82a3a4422a7d/README.md,https://github.com/google/devtools-driver/blob/9df65bd9f68f735bc4b510fd1b3841d647a8b171/third_party/ios_driver/org/uiautomation/ios/logging/PerformanceListener.java#L25
ExampleMobileSafariWebTest,repo,README.md,2,2,2,https://github.com/google/devtools-driver/blob/7ed1a0eaae60826f9a27f7ead2fa82a3a4422a7d/README.md,https://github.com/google/devtools-driver/blob/9df65bd9f68f735bc4b510fd1b3841d647a8b171/pom.xml#L210
JavaScript,repo,README.md,3,3,3,https://github.com/google/devtools-driver/blob/7ed1a0eaae60826f9a27f7ead2fa82a3a4422a7d/README.md,https://github.com/google/devtools-driver/blob/9df65bd9f68f735bc4b510fd1b3841d647a8b171/third_party/ios_driver/org/uiautomation/ios/wkrdp/WebInspectorHelper.java#L395
LICENSE,repo,README.md,133,139,143,https://github.com/google/devtools-driver/blob/7ed1a0eaae60826f9a27f7ead2fa82a3a4422a7d/README.md,https://github.com/google/devtools-driver/blob/9df65bd9f68f735bc4b510fd1b3841d647a8b171/third_party/jsatoms/xpaths_ios.js#L15
SafariDriverServer,repo,README.md,4,4,4,https://github.com/google/devtools-driver/blob/7ed1a0eaae60826f9a27f7ead2fa82a3a4422a7d/README.md,https://github.com/google/devtools-driver/blob/9df65bd9f68f735bc4b510fd1b3841d647a8b171/pom.xml#L186
SeleniumHQ,repo,README.md,2,2,2,https://github.com/google/devtools-driver/blob/7ed1a0eaae60826f9a27f7ead2fa82a3a4422a7d/README.md,https://github.com/google/devtools-driver/blob/9df65bd9f68f735bc4b510fd1b3841d647a8b171/java/com/google/devtoolsdriver/webdriver/JsAtoms.java#L29
WebDriver,repo,README.md,13,13,13,https://github.com/google/devtools-driver/blob/7ed1a0eaae60826f9a27f7ead2fa82a3a4422a7d/README.md,https://github.com/google/devtools-driver/blob/9df65bd9f68f735bc4b510fd1b3841d647a8b171/third_party/ios_driver/org/uiautomation/ios/logging/IOSLogManager.java#L30
WebKit,repo,README.md,10,10,10,https://github.com/google/devtools-driver/blob/7ed1a0eaae60826f9a27f7ead2fa82a3a4422a7d/README.md,https://github.com/google/devtools-driver/blob/9df65bd9f68f735bc4b510fd1b3841d647a8b171/third_party/jsatoms/type_ios.js#L8
iOS,repo,README.md,2,2,2,https://github.com/google/devtools-driver/blob/7ed1a0eaae60826f9a27f7ead2fa82a3a4422a7d/README.md,https://github.com/google/devtools-driver/blob/9df65bd9f68f735bc4b510fd1b3841d647a8b171/java/com/google/devtoolsdriver/safari/InspectorMessenger.java#L123
