code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,doc_link,source_link
BPM,repo,README.md,-,-,-,1,1,https://github.com/google/sonic-midi/blob/1022e74ed28dd3e3c2f05b1524c44aa52d96813d/README.md,https://github.com/google/sonic-midi/blob/8ff4828696584650f624dbd036f326c069a27049/lib/melody_to_mid.rb#L81
MIDI,repo,README.md,3,1,1,2,2,https://github.com/google/sonic-midi/blob/1022e74ed28dd3e3c2f05b1524c44aa52d96813d/README.md,https://github.com/google/sonic-midi/blob/8ff4828696584650f624dbd036f326c069a27049/lib/melody_to_mid.rb#L19
SonicPi,repo,README.md,-,-,-,7,7,https://github.com/google/sonic-midi/blob/1022e74ed28dd3e3c2f05b1524c44aa52d96813d/README.md,https://github.com/google/sonic-midi/blob/8ff4828696584650f624dbd036f326c069a27049/lib/sonic_play.rb#L17
m1(),repo,README.md,-,-,-,2,2,https://github.com/google/sonic-midi/blob/1022e74ed28dd3e3c2f05b1524c44aa52d96813d/README.md,https://github.com/google/sonic-midi/blob/8ff4828696584650f624dbd036f326c069a27049/examples/do_major_scale_with_chords.rb#L23
m2(),repo,README.md,-,-,-,2,2,https://github.com/google/sonic-midi/blob/1022e74ed28dd3e3c2f05b1524c44aa52d96813d/README.md,https://github.com/google/sonic-midi/blob/8ff4828696584650f624dbd036f326c069a27049/examples/do_major_scale_with_chords.rb#L29
m3(),repo,README.md,-,-,-,2,2,https://github.com/google/sonic-midi/blob/1022e74ed28dd3e3c2f05b1524c44aa52d96813d/README.md,https://github.com/google/sonic-midi/blob/8ff4828696584650f624dbd036f326c069a27049/examples/do_major_scale_with_chords.rb#L35
melody(),repo,README.md,-,-,-,7,10,https://github.com/google/sonic-midi/blob/1022e74ed28dd3e3c2f05b1524c44aa52d96813d/README.md,https://github.com/google/sonic-midi/blob/8ff4828696584650f624dbd036f326c069a27049/melodies/run/run.rb#L9
mysynth(),repo,README.md,-,-,-,5,7,https://github.com/google/sonic-midi/blob/1022e74ed28dd3e3c2f05b1524c44aa52d96813d/README.md,https://github.com/google/sonic-midi/blob/8ff4828696584650f624dbd036f326c069a27049/melodies/run/run.rb#L5
