code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,doc_link,source_link
AI,repo,README.md,13,13,13,13,13,13,13,12,11,11,11,11,11,11,11,11,https://github.com/google/modem/blob/f85a6c032295e998272fe604eb6a3b2f3b984192/README.md,https://github.com/google/modem/blob/0d22d265d3e3bdb24915871f100cf36003c5e936/pythonML/model/Sample_Propensity_Model_AI_Platform_(sklearn).ipynb#L10
BigQuery,repo,README.md,13,13,13,13,15,16,16,13,13,13,13,13,13,13,13,13,https://github.com/google/modem/blob/f85a6c032295e998272fe604eb6a3b2f3b984192/README.md,https://github.com/google/modem/blob/0d22d265d3e3bdb24915871f100cf36003c5e936/pythonML/pipeline/params.py#L19
BigQueryML,repo,README.md,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/google/modem/blob/f85a6c032295e998272fe604eb6a3b2f3b984192/README.md,https://github.com/google/modem/blob/0d22d265d3e3bdb24915871f100cf36003c5e936/bqml/README.md#L80
GA,repo,README.md,-,-,-,-,42,42,42,42,41,41,41,41,41,41,41,41,https://github.com/google/modem/blob/f85a6c032295e998272fe604eb6a3b2f3b984192/README.md,https://github.com/google/modem/blob/0d22d265d3e3bdb24915871f100cf36003c5e936/pythonML/pipeline/params.py#L26
ML,repo,README.md,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,https://github.com/google/modem/blob/f85a6c032295e998272fe604eb6a3b2f3b984192/README.md,https://github.com/google/modem/blob/0d22d265d3e3bdb24915871f100cf36003c5e936/pythonML/model/Sample_Propensity_Model_AI_Platform_(sklearn).ipynb#L30
clientId,repo,README.md,-,-,-,-,21,21,21,17,17,17,17,17,17,17,17,17,https://github.com/google/modem/blob/f85a6c032295e998272fe604eb6a3b2f3b984192/README.md,https://github.com/google/modem/blob/0d22d265d3e3bdb24915871f100cf36003c5e936/pythonML/model/Sample_Propensity_Model_AI_Platform_(sklearn).ipynb#L207
pythonML,repo,README.md,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,https://github.com/google/modem/blob/f85a6c032295e998272fe604eb6a3b2f3b984192/README.md,https://github.com/google/modem/blob/0d22d265d3e3bdb24915871f100cf36003c5e936/pythonML/pipeline/deploy.sh#L20
