code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,doc_link,source_link
API,repo,README.md,-,7,7,7,7,6,6,6,6,https://github.com/google/automation-inspector/blob/ebc6e2701e2ad041826103029bc30da5028a2190/README.md,https://github.com/google/automation-inspector/blob/cfeb6d463e799c0caffa5212a4713e9c08b264e9/package.json#L4
FindParams,repo,README.md,-,7,7,7,7,7,7,7,7,https://github.com/google/automation-inspector/blob/ebc6e2701e2ad041826103029bc30da5028a2190/README.md,https://github.com/google/automation-inspector/blob/cfeb6d463e799c0caffa5212a4713e9c08b264e9/js/client/node-filter.js#L180
JSON,repo,README.md,-,18,18,18,18,16,16,16,16,https://github.com/google/automation-inspector/blob/ebc6e2701e2ad041826103029bc30da5028a2190/README.md,https://github.com/google/automation-inspector/blob/cfeb6d463e799c0caffa5212a4713e9c08b264e9/js/server/automation-tree.js#L153
OS,repo,README.md,-,1,1,1,1,1,1,1,1,https://github.com/google/automation-inspector/blob/ebc6e2701e2ad041826103029bc30da5028a2190/README.md,https://github.com/google/automation-inspector/blob/cfeb6d463e799c0caffa5212a4713e9c08b264e9/js/server/automation-tree.js#L59
StateType,repo,README.md,-,2,2,2,2,2,2,2,2,https://github.com/google/automation-inspector/blob/ebc6e2701e2ad041826103029bc30da5028a2190/README.md,https://github.com/google/automation-inspector/blob/cfeb6d463e799c0caffa5212a4713e9c08b264e9/js/server/automation-server.js#L71
build/package,repo,README.md,-,-,-,-,-,2,2,2,2,https://github.com/google/automation-inspector/blob/ebc6e2701e2ad041826103029bc30da5028a2190/README.md,https://github.com/google/automation-inspector/blob/cfeb6d463e799c0caffa5212a4713e9c08b264e9/Gruntfile.js#L89
domQuerySelector,repo,README.md,-,4,4,4,4,3,3,3,3,https://github.com/google/automation-inspector/blob/ebc6e2701e2ad041826103029bc30da5028a2190/README.md,https://github.com/google/automation-inspector/blob/cfeb6d463e799c0caffa5212a4713e9c08b264e9/js/server/automation-server.js#L148
findAll,repo,README.md,-,9,9,9,9,8,8,8,8,https://github.com/google/automation-inspector/blob/ebc6e2701e2ad041826103029bc30da5028a2190/README.md,https://github.com/google/automation-inspector/blob/cfeb6d463e799c0caffa5212a4713e9c08b264e9/js/server/automation-server.js#L144
