code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,doc_link,source_link
AB,repo,README.md,.,3,3,3,3,3,3,7,3,3,5,5,https://github.com/google/abpackage/blob/07b37a7563a9766c8e64ffdaf60ad100b5f31662/README.md,https://github.com/google/abpackage/blob/27ee650c18c4eb05ddf6229264647bc5ff829c79/man/SinglePrePost.Rd#L6
PrePost,repo,README.md,.,63,63,63,63,63,63,128,63,64,80,81,https://github.com/google/abpackage/blob/07b37a7563a9766c8e64ffdaf60ad100b5f31662/README.md,https://github.com/google/abpackage/blob/27ee650c18c4eb05ddf6229264647bc5ff829c79/vignettes/abpackage.Rmd#L27
"install_github(""google/abpackage"")",repo,README.md,.,0,0,0,0,0,0,1,0,0,0,0,https://github.com/google/abpackage/blob/07b37a7563a9766c8e64ffdaf60ad100b5f31662/README.md,https://github.com/google/abpackage/blob/d1b8ac51d80c94d6a7ec779824bb10213c52651c/abpackage/README.md#L20
library(abpackage),repo,README.md,.,2,2,2,2,2,2,5,2,2,2,2,https://github.com/google/abpackage/blob/07b37a7563a9766c8e64ffdaf60ad100b5f31662/README.md,https://github.com/google/abpackage/blob/27ee650c18c4eb05ddf6229264647bc5ff829c79/vignettes/abpackage.Rmd#L21
library(devtools),repo,README.md,.,0,0,0,0,0,0,1,0,0,0,0,https://github.com/google/abpackage/blob/07b37a7563a9766c8e64ffdaf60ad100b5f31662/README.md,https://github.com/google/abpackage/blob/d1b8ac51d80c94d6a7ec779824bb10213c52651c/abpackage/README.md#L19
"packages(""devtools"")",repo,README.md,.,0,0,0,0,0,0,1,0,0,0,0,https://github.com/google/abpackage/blob/07b37a7563a9766c8e64ffdaf60ad100b5f31662/README.md,https://github.com/google/abpackage/blob/d1b8ac51d80c94d6a7ec779824bb10213c52651c/abpackage/README.md#L18
