code_element,page_type,page_name,rev_1,doc_link,source_link
local_subnets4,repo,README.md,1,https://github.com/google/localsubnetsetd/blob/77c8997c20e5b93a56299850ec1ce4216f8f8b3f/README.md,https://github.com/google/localsubnetsetd/blob/77c8997c20e5b93a56299850ec1ce4216f8f8b3f/localsubnetsetd#L37
local_subnets6,repo,README.md,1,https://github.com/google/localsubnetsetd/blob/77c8997c20e5b93a56299850ec1ce4216f8f8b3f/README.md,https://github.com/google/localsubnetsetd/blob/77c8997c20e5b93a56299850ec1ce4216f8f8b3f/localsubnetsetd#L39
python3,repo,README.md,1,https://github.com/google/localsubnetsetd/blob/77c8997c20e5b93a56299850ec1ce4216f8f8b3f/README.md,https://github.com/google/localsubnetsetd/blob/77c8997c20e5b93a56299850ec1ce4216f8f8b3f/localsubnetsetd#L1
