code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,doc_link,source_link
LICENSE,repo,README.md,3,3,3,3,3,3,https://github.com/google/cad_campaign_anomaly_detector/blob/51afc50d45ee3718d56c75b9c9f89132787d40ed/README.md,https://github.com/google/cad_campaign_anomaly_detector/blob/51afc50d45ee3718d56c75b9c9f89132787d40ed/spreadsheetCode_Simulator.gs#L8
LLC,repo,README.md,3,3,3,3,3,3,https://github.com/google/cad_campaign_anomaly_detector/blob/51afc50d45ee3718d56c75b9c9f89132787d40ed/README.md,https://github.com/google/cad_campaign_anomaly_detector/blob/51afc50d45ee3718d56c75b9c9f89132787d40ed/spreadsheetCode_Simulator.gs#L2
