code_element,page_type,page_name,rev_1,doc_link,source_link
BY,repo,README.md,4,https://github.com/google/controlled-noisy-web-labels/blob/f4ed72f43ad58d866728124d8e10630f26f881af/README.md,https://github.com/google/controlled-noisy-web-labels/blob/f4ed72f43ad58d866728124d8e10630f26f881af/index.html#L114
CC,repo,README.md,4,https://github.com/google/controlled-noisy-web-labels/blob/f4ed72f43ad58d866728124d8e10630f26f881af/README.md,https://github.com/google/controlled-noisy-web-labels/blob/f4ed72f43ad58d866728124d8e10630f26f881af/index.html#L114
JSON,repo,README.md,2,https://github.com/google/controlled-noisy-web-labels/blob/f4ed72f43ad58d866728124d8e10630f26f881af/README.md,https://github.com/google/controlled-noisy-web-labels/blob/f4ed72f43ad58d866728124d8e10630f26f881af/download.html#L48
