code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,doc_link,source_link
SDK,repo,README.md,36,41,41,41,41,41,41,41,https://github.com/google/connectedappssdk/blob/42dd50521b9740fe8ff45c8e9fdac15300e5cd24/README.md,https://github.com/google/connectedappssdk/blob/3758f6a8a4ffa24d4fdf04f7f18a599ca4812a12/tests/shared/src/main/java/com/google/android/enterprise/connectedapps/testapp/wrappers/SimpleFutureWrapper.java#L27
