code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,doc_link,source_link
FOR,repo,README.md,.,0,0,0,0,0,2,2,2,2,2,2,2,2,2,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/README.md,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/COPYING#L6
JS,repo,README.md,.,0,0,4,4,4,4,4,4,4,4,4,4,4,4,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/README.md,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/concatenate.js#L29
JavaScript,repo,README.md,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/README.md,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/package.json#L5
USE,repo,README.md,.,0,0,0,0,0,1,1,1,1,1,1,1,1,1,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/README.md,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/COPYING#L6
"alert(""bar"")",repo,README.md,.,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/README.md,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/example.js#L11
"alert(""foo"")",repo,README.md,.,3,3,4,4,4,4,4,4,4,4,4,4,4,4,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/README.md,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/test.js#L24
bar(),repo,README.md,.,7,7,9,9,9,9,9,9,9,9,9,9,9,9,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/README.md,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/test.js#L28
foo(),repo,README.md,.,5,5,6,6,6,6,6,6,6,6,6,6,6,6,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/README.md,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/test.js#L24
require('./concatenate'),repo,README.md,.,-,2,2,3,3,3,3,3,3,3,3,3,3,3,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/README.md,https://github.com/google/concatenate.js/blob/b1c308b5dbbfa5667bca4dbcc27811b19bed4be7/test.js#L19
