code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,doc_link,source_link
#check,repo,README.md,.,.,.,.,.,.,.,.,.,.,-,-,-,-,2,2,2,2,2,2,2,2,2,2,https://github.com/google/google-id-token/blob/3fc466de57f336ce0cfeb4cea810a2c714f861c5/README.md,https://github.com/google/google-id-token/blob/46ac65ff03bd125d93b5acadd1c1adbdb86d919c/spec/google-id-token_spec.rb#L26
GoogleIDToken,repo,README.md,.,.,.,.,.,.,.,.,.,.,12,12,12,12,14,14,14,14,14,14,14,14,14,15,https://github.com/google/google-id-token/blob/3fc466de57f336ce0cfeb4cea810a2c714f861c5/README.md,https://github.com/google/google-id-token/blob/46ac65ff03bd125d93b5acadd1c1adbdb86d919c/spec/google-id-token_spec.rb#L24
ID,repo,README.md,.,.,.,.,.,.,.,.,.,.,6,6,6,6,6,6,6,6,6,6,6,6,6,6,https://github.com/google/google-id-token/blob/3fc466de57f336ce0cfeb4cea810a2c714f861c5/README.md,https://github.com/google/google-id-token/blob/46ac65ff03bd125d93b5acadd1c1adbdb86d919c/lib/google-id-token.rb#L17
OpenSSL,repo,README.md,.,.,.,.,.,.,.,.,.,.,5,5,5,5,5,5,5,5,5,5,5,5,5,5,https://github.com/google/google-id-token/blob/3fc466de57f336ce0cfeb4cea810a2c714f861c5/README.md,https://github.com/google/google-id-token/blob/46ac65ff03bd125d93b5acadd1c1adbdb86d919c/spec/google-id-token_spec.rb#L184
ValidationError,repo,README.md,.,.,.,.,.,.,.,.,.,.,7,7,7,7,7,7,7,7,7,7,7,7,7,7,https://github.com/google/google-id-token/blob/3fc466de57f336ce0cfeb4cea810a2c714f861c5/README.md,https://github.com/google/google-id-token/blob/46ac65ff03bd125d93b5acadd1c1adbdb86d919c/lib/google-id-token.rb#L34
Validator,repo,README.md,.,.,.,.,.,.,.,.,.,.,-,-,-,-,8,8,8,8,8,8,8,8,8,8,https://github.com/google/google-id-token/blob/3fc466de57f336ce0cfeb4cea810a2c714f861c5/README.md,https://github.com/google/google-id-token/blob/46ac65ff03bd125d93b5acadd1c1adbdb86d919c/spec/google-id-token_spec.rb#L24
