code_element,page_type,page_name,rev_1,doc_link,source_link
AutoL2,repo,README.md,3,https://github.com/google/autol2/blob/9851fdfb984a53b55cab259ad416246f668008d3/README.md,https://github.com/google/autol2/blob/9851fdfb984a53b55cab259ad416246f668008d3/jax_wideresnet_exps.py#L63
physicalL2,repo,README.md,2,https://github.com/google/autol2/blob/9851fdfb984a53b55cab259ad416246f668008d3/README.md,https://github.com/google/autol2/blob/9851fdfb984a53b55cab259ad416246f668008d3/jax_wideresnet_exps.py#L40
std_wrn_sch,repo,README.md,3,https://github.com/google/autol2/blob/9851fdfb984a53b55cab259ad416246f668008d3/README.md,https://github.com/google/autol2/blob/9851fdfb984a53b55cab259ad416246f668008d3/jax_wideresnet_exps.py#L43
