code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,doc_link,source_link
IT,repo,README.md,0,3,3,4,4,4,4,8,9,9,10,https://github.com/google/it-cert-automation/blob/2877824d7a1f51292f3e7aca5645058f62cd1f04/README.md,https://github.com/google/it-cert-automation/blob/f0b808ced0876699a116c9364baf3693d199bc36/Course4/README.md#L1
