code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,doc_link,source_link
DHCP,repo,README.md,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/dnsmasq_exporter/blob/bca1dc5c86d781f4e83498e33efa520b4f771361/README.md,https://github.com/google/dnsmasq_exporter/blob/6d9ae78e7d4f7aaf3d3ef9e04d34baf653040666/dnsmasq.go#L107
DNS,repo,README.md,9,9,9,10,10,10,10,10,10,10,10,10,13,13,13,14,14,14,14,14,14,14,14,https://github.com/google/dnsmasq_exporter/blob/bca1dc5c86d781f4e83498e33efa520b4f771361/README.md,https://github.com/google/dnsmasq_exporter/blob/6d9ae78e7d4f7aaf3d3ef9e04d34baf653040666/dnsmasq_test.go#L20
dnsmasq_exporter,repo,README.md,2,2,2,4,4,4,4,8,8,8,8,8,8,10,13,14,14,14,14,14,14,14,14,https://github.com/google/dnsmasq_exporter/blob/bca1dc5c86d781f4e83498e33efa520b4f771361/README.md,https://github.com/google/dnsmasq_exporter/blob/6d9ae78e7d4f7aaf3d3ef9e04d34baf653040666/go.mod#L1
dnsmasq_exporter.service,repo,README.md,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/dnsmasq_exporter/blob/bca1dc5c86d781f4e83498e33efa520b4f771361/README.md,code_element is a file name
localhost:9153,repo,README.md,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/dnsmasq_exporter/blob/bca1dc5c86d781f4e83498e33efa520b4f771361/README.md,https://github.com/google/dnsmasq_exporter/blob/6d9ae78e7d4f7aaf3d3ef9e04d34baf653040666/dnsmasq.go#L38
