code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,doc_link,source_link
Cargo.toml,repo,README.md,5,5,5,5,5,5,5,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/README.md,code_element is a file name
build.rs,repo,README.md,2,2,2,2,2,2,2,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/README.md,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/example/Cargo.toml#L6
cxx_inline,repo,README.md,8,8,8,8,8,8,8,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/README.md,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/plugin/lib.rs#L39
dependencies.rustcxx_codegen,repo,README.md,1,1,1,1,1,1,1,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/README.md,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/example/Cargo.toml#L15
dependencies.rustcxx_plugin,repo,README.md,1,1,1,1,1,1,1,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/README.md,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/example/Cargo.toml#L12
main(),repo,README.md,3,3,3,3,3,3,3,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/README.md,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/example/main.rs#L37
plugin(rustcxx_plugin),repo,README.md,1,1,1,1,1,1,1,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/README.md,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/example/main.rs#L18
rustcxx_codegen,repo,README.md,6,6,6,6,6,7,7,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/README.md,https://github.com/google/rustcxx/blob/d55c6f948734a9249a4a59768661c3322a84efdc/example/build.rs#L15
